Unnamed: 0.1,Unnamed: 0,ai4bharat,Profanity,Profanity_Matched_Pattern,Offensive,Offensive_Matched_Pattern,Gender,preprocessing_text,Label,Combined_Label,tokenized_text,embeddings
1996,222,योह चिक्ने पोनी ओल्ड स्कुल राप बाटा नोइ सुरु गर्या हो न्यू स्कुल राप लाए मुग मम्बल राप वान्क्सा भिटेन गुच्ची ग्याङ गुच्ची ग्याङ जस्तो ..योह मुग भिटेन वन्द बबल र्यापर हरु आइइसक्योः नसुनेको मात्र हो नेपाली ले..यही टोप्रे,1.0,चिक्न,1.0,चिक्न,1,योह चिक् पोनी ओल्ड स्कुल राप बाटा नोइ सुरु गर्या न्यू स्कुल राप लाए मुग मम्बल राप वान्क्सा भिटेन गुच्ची ग्याङ गुच्ची ग्याङ योह मुग भिटेन वन्द बबल र्यापर आइइसक्योः नसु नेपाली लेयही टोप्रे,2,"[1, 2]","['योह', 'चिक्', 'पोनी', 'ओल्ड', 'स्कुल', 'राप', 'बाटा', 'नोइ', 'सुरु', 'गर्या', 'न्यू', 'स्कुल', 'राप', 'लाए', 'मुग', 'मम्बल', 'राप', 'वान्क्सा', 'भिटेन', 'गुच्ची', 'ग्याङ', 'गुच्ची', 'ग्याङ', 'योह', 'मुग', 'भिटेन', 'वन्द', 'बबल', 'र्यापर', 'आइइसक्योः', 'नसु', 'नेपाली', 'लेयही', 'टोप्रे']","[[ 0.19697595 -0.3777388   0.20812789 ...  0.06219489 -0.03717886
  -0.46714747]
 [ 0.14880934 -0.29302     0.41460183 ... -0.0231882  -0.0186102
  -0.33944613]
 [ 0.29120624 -0.12801966  0.5455257  ... -0.1663273   0.16568992
  -0.40131325]
 ...
 [ 0.17601152 -0.20541336  0.19249856 ...  0.09816115  0.06832866
  -0.25614566]
 [ 0.17795464 -0.3960755   0.3385721  ...  0.07901585  0.14762576
  -0.25425896]
 [ 0.20909593 -0.15251471  1.0316765  ...  0.04916526  0.2144163
   0.18413745]]"
2565,56,रोन्ब ले नया मालिक पाये को ता हैन नि?,1.0,माल,1.0,माल,1,रोन्ब नया मालिक पाये ता हैन नि,2,"[1, 2]","['रोन्ब', 'नया', 'मालिक', 'पाये', 'ता', 'हैन', 'नि']","[[ 0.31268805 -0.14079648  0.20171149 ...  0.17549136 -0.07811551
  -0.46661392]
 [ 0.3431579  -0.21507594  0.34034404 ... -0.02900378  0.0699274
  -0.3072622 ]
 [ 0.12342406 -0.36362135  0.4647966  ... -0.01975734  0.07524679
  -0.271858  ]
 ...
 [ 0.24447136 -0.28320917  0.48685622 ... -0.03792468 -0.04178829
  -0.3066734 ]
 [ 0.10427824 -0.31582087  0.46187848 ... -0.00144575  0.01188973
  -0.2630226 ]
 [ 0.21849373 -0.21925175  1.1003401  ...  0.10099378  0.20802699
   0.1806022 ]]"
2266,366,भिटेन ल्या साइएईईई वन्य हो मुजीई भुक्न्या हरु भुक्दैए गर फरक नैए पर्दैंव नि🖕🖕🖕🖕 उफ्फ,1.0,मुजी,1.0,मुजी,0,भिटेन ल्या साइएईईई वन्य मुजीई भुक्न्या भुक्दैए गर फरक नैए पर्दैंव उफ्फ,2,"[0, 2]","['भिटेन', 'ल्या', 'साइएईईई', 'वन्य', 'मुजीई', 'भुक्न्या', 'भुक्दैए', 'गर', 'फरक', 'नैए', 'पर्दैंव', 'उफ्फ']","[[ 0.29957616 -0.44119442  0.3793004  ... -0.13072482 -0.07616203
  -0.2583593 ]
 [ 0.23524404 -0.06169467  0.4671144  ... -0.0964898   0.1353745
  -0.33466303]
 [ 0.2651014  -0.16613027  0.22149885 ...  0.11081899  0.09012259
  -0.13973993]
 ...
 [ 0.14126566 -0.34585884  0.588676   ... -0.17034408 -0.05094456
  -0.35060078]
 [-0.1441735  -0.25217628  0.25178275 ... -0.15845531 -0.12876527
  -0.3220114 ]
 [ 0.2647493  -0.29848707  0.76563364 ... -0.03355327  0.33156955
   0.13593929]]"
2512,123,ता हान्न ता मुजी भीटीएन,1.0,मुजी,1.0,मुजी,1,ता हान्न ता मुजी भीटीएन,2,"[1, 2]","['ता', 'हान्न', 'ता', 'मुजी', 'भीटीएन']","[[ 0.33745039 -0.4054994   0.48535812 ...  0.15073995  0.11739057
  -0.3692904 ]
 [ 0.07117557 -0.35419172  0.5633712  ... -0.0545118   0.06346262
  -0.3178525 ]
 [ 0.26514226 -0.39321405  0.12216739 ...  0.19440936 -0.13591163
  -0.3771137 ]
 ...
 [ 0.45845175 -0.3687378   0.26095593 ... -0.10173132 -0.04042042
  -0.25153643]
 [ 0.02856618 -0.27829337  0.46557608 ... -0.01372743  0.0240925
  -0.2227447 ]
 [ 0.13547872 -0.17546457  1.0493308  ...  0.04783072  0.2467223
   0.13168237]]"
2083,266,इन्डियन राप हरु सुनेर केइ सिक्लास कि वनेको ता टो उल्टी इन्डियन लाई पो सिकाव्नी हरु मुग कमिला वयेर हाथी सँग जुड्नु ना खोज खाते।,1.0,खाते,1.0,खाते,1,इन्डियन राप सुनेर केइ सिक्लास व ता टो उल्टी इन्डियन पो सिकाव्नी मुग कमिला वयेर हा जुड् ना खोज खाते,2,"[1, 2]","['इन्डियन', 'राप', 'सुनेर', 'केइ', 'सिक्लास', 'व', 'ता', 'टो', 'उल्टी', 'इन्डियन', 'पो', 'सिकाव्नी', 'मुग', 'कमिला', 'वयेर', 'हा', 'जुड्', 'ना', 'खोज', 'खाते']","[[ 0.15021749 -0.3138926   0.3041206  ...  0.0712569   0.05460065
  -0.29279575]
 [ 0.15716974 -0.4011579   0.42411637 ... -0.15427464  0.13074562
  -0.36762655]
 [ 0.21813264 -0.16800202  0.34229857 ... -0.23550572  0.11191835
  -0.44850984]
 ...
 [ 0.14058304 -0.24850246  0.19527905 ... -0.11390045 -0.10678779
  -0.2301497 ]
 [ 0.24308051 -0.36174032  0.44255352 ... -0.20301737 -0.01798153
  -0.34028345]
 [ 0.05290117 -0.21065344  1.1351614  ...  0.16790554  0.33945376
   0.23364332]]"
1952,165,चुप एमसी भीटीएन भाइ,1.0,एमसी,1.0,एमसी,1,चुप एमसी भीटीएन भाइ,2,"[1, 2]","['चुप', 'एमसी', 'भीटीएन', 'भाइ']","[[ 0.35615915 -0.04711539  0.5345181  ... -0.2184656   0.05473935
  -0.5283449 ]
 [ 0.09923963 -0.4230529   0.6719416  ...  0.05496781  0.04768851
  -0.26981488]
 [ 0.07363424 -0.28925276  0.50561714 ... -0.06467222  0.02994845
  -0.22584513]
 ...
 [ 0.1348857  -0.41658607  0.4739579  ...  0.11448608  0.07396537
  -0.28380138]
 [ 0.10803194 -0.30394587  0.33362278 ... -0.14811103  0.03667736
  -0.19386126]
 [ 0.12260453 -0.18846706  0.9445977  ...  0.09023793  0.36491942
   0.11147317]]"
1914,26,तेरो बाउ हो वी१० मुजी खाते,1.0," मुजी,  खाते",1.0,"तेरो बाउ,  मुजी,  खाते",1,तेरो बाउ वी१० मुजी खाते,2,"[1, 2]","['तेरो', 'बाउ', 'वी१०', 'मुजी', 'खाते']","[[ 0.07615797 -0.37649697  0.5619186  ... -0.15609413  0.10196272
  -0.19301304]
 [ 0.21274218 -0.16296521  0.2685802  ... -0.13348521  0.12669428
  -0.32971355]
 [ 0.17799556 -0.20054993  0.25387967 ... -0.07442479  0.11107709
  -0.2002754 ]
 ...
 [ 0.15370853 -0.201509    0.40412492 ... -0.18066171 -0.01871901
  -0.1846142 ]
 [ 0.24308051 -0.36174032  0.44255352 ... -0.20301737 -0.01798153
  -0.34028345]
 [ 0.05290117 -0.21065344  1.1351614  ...  0.16790554  0.33945376
   0.23364332]]"
1747,378,येस्तो बीडीआई आरोगान्त एक्सएस मुजी कैले सामा चाल्क्सास अब हावा मुजी,1.0," मुजी,  मुजी",1.0," मुजी,  हावा,  मुजी",1,येस्तो बीडीआई आरोगान्त एक्सएस मुजी कै सा चाल्क्सास हावा मुजी,2,"[1, 2]","['येस्तो', 'बीडीआई', 'आरोगान्त', 'एक्सएस', 'मुजी', 'कै', 'सा', 'चाल्क्सास', 'हावा', 'मुजी']","[[ 0.8063897   0.08836971  1.1479747  ... -0.3854503  -0.14597017
   0.2560282 ]
 [ 0.20653193 -0.32906258  0.4741213  ...  0.12480163  0.19714062
  -0.34342176]
 [ 0.20936717 -0.30926126  0.4279927  ... -0.09763491  0.09380221
  -0.26629254]
 ...
 [ 0.1219767  -0.453197    0.6924576  ... -0.03247784 -0.03200062
  -0.27410054]
 [-0.06150016 -0.2970809   0.5414171  ... -0.22328833 -0.04015036
  -0.15852994]
 [ 0.154353   -0.16122454  0.80817544 ...  0.04938702  0.2883808
   0.20749919]]"
2066,26,"ये नेपाल का सबसे बड़ा ठग, हराम खोर, चुतीया, भोसुडी के लौडे साला , माँदर चोद मिडिया प्रा लि हे सबी लोग इसे अनफलो करो",1.0,चुत,1.0,ठग,0,ये नेपाल सबसे बड़ा ठग हराम खोर चुतीया भोसुडी लौडे साला  माँदर चोद मिडिया प्रा लि हे सबी लोग इसे अनफलो करो,2,"[0, 2]","['ये', 'नेपाल', 'सबसे', 'बड़ा', 'ठग', 'हराम', 'खोर', 'चुतीया', 'भोसुडी', 'लौडे', 'साला', 'माँदर', 'चोद', 'मिडिया', 'प्रा', 'लि', 'हे', 'सबी', 'लोग', 'इसे', 'अनफलो', 'करो']","[[ 0.8063897   0.08836971  1.1479747  ... -0.3854503  -0.14597017
   0.2560282 ]
 [ 0.16383529 -0.42850354  0.8149551  ...  0.22489963 -0.12283032
  -0.1927937 ]
 [ 0.01509352 -0.61577773  0.01154214 ... -0.01722213  0.12175933
  -0.3831879 ]
 ...
 [ 0.22537166 -0.04357283  0.41334894 ...  0.10230207 -0.12710576
  -0.390189  ]
 [ 0.12234262 -0.23923886  0.46216106 ...  0.02158468  0.18352035
  -0.21483855]
 [ 0.22775728 -0.19416595  0.9856969  ...  0.00694362  0.24620774
   0.10818273]]"
1860,529,रिप एमजी जाठो,1.0," एमजी,  जाठो",1.0," एमजी,  जाठो",0,रिप एमजी जाठो,2,"[0, 2]","['रिप', 'एमजी', 'जाठो']","[[ 0.31268805 -0.14079648  0.20171149 ...  0.17549136 -0.07811551
  -0.46661392]
 [ 0.0452148  -0.2537846   0.37236902 ...  0.0183438   0.10462803
  -0.14723639]
 [ 0.28358054 -0.37437978  0.50982094 ...  0.27227068 -0.25838155
  -0.38848042]
 ...
 [ 0.14806151 -0.24050288  0.26166674 ...  0.04248974  0.12917712
  -0.19932611]
 [ 0.17810692 -0.24258856  0.5053434  ...  0.02400776  0.20537868
  -0.25457847]
 [ 0.22775728 -0.19416595  0.9856969  ...  0.00694362  0.24620774
   0.10818273]]"
1888,532,माच चिक्न्याआ रण्डीको बन जाक्सा एमजीजीजीजी वेत्ये वने एमजीजीजी लाई १सात मा ढाल्क्सा माच चिक्नी तेरो काम नै जिना एमजीजीजी ता रण्डीको बन लाए वेटे वने एमजीजीजी कट्ठा खान्क्सश मुजिइइ रोक एमसी रिप एमसी उलुउका पट्ठा एमजीजीजी वालु को बाछ रिप माच चिक्न्याआ 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🥀🖕🛠️🛠️🛠️🛠️🛠️🛠️🛠️🛠️🛠️🛠️⛏️⛏️⛏️⛏️⛏️,1.0," चिक्न,  रण्डीको बन,  एमजी,  एमजी,  चिक्न,  एमजी,  रण्डीको बन,  एमजी,  मुजि,  एमसी,  एमसी,  एमजी,  वालु,  चिक्न",1.0," चिक्न,  रण्डीको बन,  एमजी,  एमजी,  चिक्न,  एमजी,  रण्डीको बन,  एमजी,  मुजि,  एमसी,  एमसी,  एमजी,  वालु,  चिक्न",1,माच चिक्न्याआ रण्डी बन जाक्सा एमजीजीजीजी वेत्ये व एमजीजीजी १सात ढाल्क्सा माच चिक्नी तेरो काम जिना एमजीजीजी ता रण्डी बन लाए वेटे व एमजीजीजी कट्ठा खान्क्सश मुजिइइ रोक एमसी रिप एमसी उलुउ पट्ठा एमजीजीजी वालु बा रिप माच चिक्न्याआ,2,"[1, 2]","['माच', 'चिक्न्याआ', 'रण्डी', 'बन', 'जाक्सा', 'एमजीजीजीजी', 'वेत्ये', 'व', 'एमजीजीजी', '१सात', 'ढाल्क्सा', 'माच', 'चिक्नी', 'तेरो', 'काम', 'जिना', 'एमजीजीजी', 'ता', 'रण्डी', 'बन', 'लाए', 'वेटे', 'व', 'एमजीजीजी', 'कट्ठा', 'खान्क्सश', 'मुजिइइ', 'रोक', 'एमसी', 'रिप', 'एमसी', 'उलुउ', 'पट्ठा', 'एमजीजीजी', 'वालु', 'बा', 'रिप', 'माच', 'चिक्न्याआ']","[[ 0.4555474  -0.16737027  0.37881896 ...  0.25352222 -0.13825001
  -0.7644114 ]
 [ 0.24675384 -0.39645094  0.5427897  ...  0.0570063   0.17547637
  -0.34404045]
 [ 0.29528475 -0.08045927  0.54524994 ... -0.177793    0.10676917
  -0.4401957 ]
 ...
 [ 0.16857618 -0.36092776  0.54236233 ... -0.01650317  0.08977471
  -0.30403072]
 [ 0.14687145 -0.49629796  0.5005849  ... -0.26019225  0.20519884
  -0.37101346]
 [ 0.11192609 -0.24656513  0.820408   ...  0.08481335  0.25669196
   0.15600586]]"
1858,288,खाती एमजी एमसी,1.0," एमजी,  एमसी",1.0,"खाती,  एमजी,  एमसी",0,खाती एमजी एमसी,2,"[0, 2]","['खाती', 'एमजी', 'एमसी']","[[ 0.12086825 -0.18039906  0.17377158 ... -0.28452224 -0.0612299
  -0.41037813]
 [ 0.15815938 -0.41200024  0.49604747 ... -0.02204327  0.0146372
  -0.28168824]
 [ 0.306526   -0.32521158  0.51196325 ...  0.3513503  -0.1687821
  -0.5356668 ]
 ...
 [ 0.34614998 -0.3534604   0.49308103 ...  0.23566355 -0.37439927
  -0.33584023]
 [ 0.2782915  -0.45478773  0.33134076 ...  0.0936439  -0.06340893
  -0.00828625]
 [ 0.14076975 -0.26690626  0.9123404  ...  0.12711054  0.39530218
   0.15884545]]"
2136,326,चुतिया साला,1.0,"चुतिया,  साला",1.0,"चुत,  साला",1,चुतिया साला,2,"[1, 2]","['चुतिया', 'साला']","[[ 0.35615915 -0.04711539  0.5345181  ... -0.2184656   0.05473935
  -0.5283449 ]
 [ 0.11467433 -0.25016677  0.32746136 ...  0.0710618   0.24869944
  -0.3386072 ]
 [ 0.28146756 -0.26636702  0.35048684 ... -0.09831004  0.14831503
  -0.29689407]
 [ 0.7556578  -0.56236744  0.22423083 ...  0.33495456 -0.5696025
  -0.04573399]
 [ 0.16470659 -0.31361395  0.6496895  ... -0.08777702  0.03633657
  -0.21698885]
 [ 0.20698574 -0.25092602  0.96867466 ...  0.10920687  0.25774103
   0.22578505]]"
2520,46,जथा लार्रोहः भन्न् माचिकने रण्डी को बाँ🖕,1.0,रण्डी,1.0,रण्डी,1,जथा लार्रोहः भन्न् माचिक रण्डी बाँ,2,"[1, 2]","['जथा', 'लार्रोहः', 'भन्न्', 'माचिक', 'रण्डी', 'बाँ']","[[ 0.29586288 -0.06285502  0.14334396 ... -0.07569663 -0.07387625
  -0.37231112]
 [ 0.17562704 -0.2131226   0.26178268 ... -0.06048445  0.24659197
  -0.3795182 ]
 [ 0.44276643 -0.45569378  0.2564643  ... -0.27783927 -0.01172084
  -0.4101022 ]
 ...
 [ 0.22017482 -0.26346177  0.36071217 ... -0.0311044   0.04622349
  -0.3146568 ]
 [ 0.2632563  -0.27329004  0.09613705 ... -0.05731463  0.08834312
  -0.31941417]
 [ 0.10132455 -0.2729417   1.0313358  ...  0.17189291  0.4271871
   0.21227753]]"
2207,476,आजा वोली तेरो गजडी फान वायर वहिराल वायर वायर वी१०  नेपाली राप को राजा यामा दै👑🇳🇵 लोई ..आफू खाते साङ तुलना नगर टीडब्लू मुग खाते यामा दै राप हान्दा .नेपाल हालिन्थ्यो  टीडब्लू मुग राप हान्क्सास सिदा डुङ्गा  खान्क्सास चौखी चिर्क्सास ओनी बुज टीडब्लू नलायक कति को एक्सएस,1.0," खाते,  खाते",1.0," खाते,  खाते",0,आजा वोली तेरो गजडी फान वायर वहिराल वायर वायर वी१० नेपाली राप राजा लोई आफू खाते साङ तुलना नगर टीडब्लू मुग खाते राप हान् नेपाल हालिन् टीडब्लू मुग राप हान्क्सास स डुङ्गा खान्क्सास चौखी चिर्क्सास ओनी बुज टीडब्लू नलायक कति एक्सएस,2,"[0, 2]","['आजा', 'वोली', 'तेरो', 'गजडी', 'फान', 'वायर', 'वहिराल', 'वायर', 'वायर', 'वी१०', 'नेपाली', 'राप', 'राजा', 'लोई', 'आफू', 'खाते', 'साङ', 'तुलना', 'नगर', 'टीडब्लू', 'मुग', 'खाते', 'राप', 'हान्', 'नेपाल', 'हालिन्', 'टीडब्लू', 'मुग', 'राप', 'हान्क्सास', 'स', 'डुङ्गा', 'खान्क्सास', 'चौखी', 'चिर्क्सास', 'ओनी', 'बुज', 'टीडब्लू', 'नलायक', 'कति', 'एक्सएस']","[[ 0.3984928  -0.28648672  0.2689901  ...  0.02290788  0.4301592
  -0.36005434]
 [ 0.08367203 -0.32193333  0.62140256 ...  0.08035592  0.04984917
  -0.35302562]
 [ 0.22797137 -0.57612026  0.7405382  ... -0.13790157  0.14367114
  -0.5523789 ]
 ...
 [ 0.3890831  -0.17532474  0.34093636 ... -0.17919685 -0.01333707
  -0.14599583]
 [ 0.1022636  -0.37832716  0.3525399  ...  0.08152544  0.0185257
  -0.36578953]
 [ 0.27952132 -0.18723267  0.96764505 ...  0.04744194  0.23569374
   0.11958441]]"
2094,423,"ओइ माचिकने थो खटाय हरु भोहुत धेयखाको, थो माचिकने २काउरी को र्यापर किना  ज्यादा भोली रा को, तेरो पास्ट के हो भुलिश, थो मा चिक्ने ढोकन भाटा घरी चोर्दै गराको  पक्रको भुलिश",1.0," मा चिक्ने,  चोर",1.0," खटाय,  मा चिक्ने,  चोर",1,ओइ माचिक थो खटाय भोहुत धेयखाको थो माचिक २काउरी र्यापर किना ज्या भोली रा को तेरो पास्ट भुलिश थो चिक् ढोकन भाटा घरी चोर् गरा पक्र भुलिश,2,"[1, 2]","['ओइ', 'माचिक', 'थो', 'खटाय', 'भोहुत', 'धेयखाको', 'थो', 'माचिक', '२काउरी', 'र्यापर', 'किना', 'ज्या', 'भोली', 'रा', 'को', 'तेरो', 'पास्ट', 'भुलिश', 'थो', 'चिक्', 'ढोकन', 'भाटा', 'घरी', 'चोर्', 'गरा', 'पक्र', 'भुलिश']","[[ 0.4077373  -0.38420635  0.38335374 ...  0.24175146 -0.32658103
  -0.5044003 ]
 [-0.08468641 -0.34141803  0.3756797  ... -0.17129254  0.06902582
  -0.21602118]
 [ 0.28960437 -0.2339714   0.21670997 ...  0.14961554 -0.05782332
  -0.6617867 ]
 ...
 [ 0.24229777 -0.3632298   0.41163462 ... -0.09277476  0.06646032
  -0.19716506]
 [ 0.02753535 -0.26327524  0.41330427 ... -0.08575055  0.06326107
  -0.42769504]
 [ 0.16286097 -0.28414452  1.0217648  ...  0.04005788  0.2031164
   0.07084569]]"
1819,50,साला सीजी कम्पनीले मुस्ताङ को बोटल मा नेपला आईसीई वरेर डिन्क्सा जथा. यो कम्पनी बन्दा गर्नु पार्क्स,1.0,साला,1.0,साला,1,साला सीजी कम्पनी मुस्ताङ बोटल नेपला आईसीई वरेर डिन्क्सा जथा कम्पनी बन् गर् पार्क्स,2,"[1, 2]","['साला', 'सीजी', 'कम्पनी', 'मुस्ताङ', 'बोटल', 'नेपला', 'आईसीई', 'वरेर', 'डिन्क्सा', 'जथा', 'कम्पनी', 'बन्', 'गर्', 'पार्क्स']","[[ 0.55744666 -0.565604    0.18805943 ...  0.4280547  -0.46756843
  -0.25877565]
 [ 0.16470659 -0.31361395  0.6496895  ... -0.08777702  0.03633657
  -0.21698885]
 [ 0.5052214  -0.2575275   0.5652438  ...  0.14734326 -0.18425484
  -0.20338978]
 ...
 [ 0.15606587 -0.1688171   0.34880742 ... -0.15134203  0.18393269
  -0.29635936]
 [ 0.2552652  -0.2626088   0.18562712 ... -0.10775646  0.10930316
  -0.24088588]
 [ 0.07513608 -0.11386783  0.9930747  ...  0.00898501  0.36379898
   0.05503052]]"
2315,94,फक उ मदारचोट झात भिटेन टीडब्लू मुग झाआत यामा बुद्ध को बारेमा बोल्ने लायक को जाएनस् झात माचिक्ने रण्डीको जोरो खाते माचिक्ने खलासी मुग तलाई मातृ गाउँव आउक्सा झात ..आईबी (यामा बुद्ध) वास अल्वेज लिजेन्ड❤️❤️❤️💖💖💖 इन और हर्ट ..ता माचिक्ने रण्डीको जोरो खाते माचिक्ने खलासी मुग झाआत खाते,1.0,"फक,  माचिक्ने,  रण्डी,  खाते,  माचिक्ने,  माचिक्ने,  रण्डी,  खाते,  माचिक्ने,  खाते",1.0,"फक,  माचिक्ने,  रण्डी,  खाते,  माचिक्ने,  माचिक्ने,  रण्डी,  खाते,  माचिक्ने,  खाते",1,फक उ मदारचोट झात भिटेन टीडब्लू मुग झाआत बुद्ध बोल् लायक जाएनस् झात माचिक् रण्डी जोरो खाते माचिक् खलासी मुग मातृ गाउँव आउक्सा झात आईबी या बुद्ध) वास अल्वेज लिजेन्ड इन और हर्ट ता माचिक् रण्डी जोरो खाते माचिक् खलासी मुग झाआत खाते,2,"[1, 2]","['फक', 'उ', 'मदारचोट', 'झात', 'भिटेन', 'टीडब्लू', 'मुग', 'झाआत', 'बुद्ध', 'बोल्', 'लायक', 'जाएनस्', 'झात', 'माचिक्', 'रण्डी', 'जोरो', 'खाते', 'माचिक्', 'खलासी', 'मुग', 'मातृ', 'गाउँव', 'आउक्सा', 'झात', 'आईबी', 'या', 'बुद्ध', ')', 'वास', 'अल्वेज', 'लिजेन्ड', 'इन', 'और', 'हर्ट', 'ता', 'माचिक्', 'रण्डी', 'जोरो', 'खाते', 'माचिक्', 'खलासी', 'मुग', 'झाआत', 'खाते']","[[ 0.26230398 -0.22977638  0.43046263 ...  0.02096639 -0.18975231
  -0.46123028]
 [ 0.14120388 -0.19238305  0.6593858  ...  0.05412681  0.14830382
  -0.31803262]
 [ 0.02007946 -0.2549388   0.5719197  ...  0.02639528 -0.06269281
  -0.21096438]
 ...
 [ 0.15369102 -0.2107781   0.20086432 ... -0.25425422 -0.04469829
  -0.28527611]
 [ 0.24308051 -0.36174032  0.44255352 ... -0.20301737 -0.01798153
  -0.34028345]
 [ 0.05290117 -0.21065344  1.1351614  ...  0.16790554  0.33945376
   0.23364332]]"
2314,12,"गगने लाई वोटे तपाई लाई नै हो वन्दै गफ हानेनी,
वोटे चाई घाँटी लाई हाल मुजी",1.0,muji,1.0,muji,1,गग वोटे वन् गफ हानेनी वोटे चाई घाँटी हाल मुजी,2,"[1, 2]","['गग', 'वोटे', 'वन्', 'गफ', 'हानेनी', 'वोटे', 'चाई', 'घाँटी', 'हाल', 'मुजी']","[[ 0.27066928 -0.24848792  0.40444154 ...  0.14636421 -0.12136866
  -0.66137975]
 [ 0.08318342 -0.24085382  0.23233515 ...  0.01884818  0.00497101
  -0.30353004]
 [ 0.2048089  -0.53454435  0.4685305  ... -0.17413613  0.06700695
  -0.54310316]
 ...
 [ 0.1219767  -0.453197    0.6924576  ... -0.03247784 -0.03200062
  -0.27410054]
 [-0.06150016 -0.2970809   0.5414171  ... -0.22328833 -0.04015036
  -0.15852994]
 [ 0.154353   -0.16122454  0.80817544 ...  0.04938702  0.2883808
   0.20749919]]"
1931,105,यी जाठा हरु हुन यनको पछि लाग्य देश  एमसीसी तिर गएको कैसै जाठान लाई था छ,1.0," जाठा,  एमसी,  जाठा",1.0," जाठा,  एमसी,  जाठा",1,जाठा यन लाग्य देश एमसीसी ग कैसै जाठान था,2,"[1, 2]","['जाठा', 'यन', 'लाग्य', 'देश', 'एमसीसी', 'ग', 'कैसै', 'जाठान', 'था']","[[ 0.5075823  -0.0631918   0.29944557 ... -0.2057178  -0.23041233
  -0.58586454]
 [ 0.19750494 -0.22048934  0.21093732 ...  0.01856735  0.04761159
  -0.2806888 ]
 [ 0.33158368 -0.29687887  0.34945527 ...  0.00232534  0.28240037
  -0.34803241]
 ...
 [ 0.10027459 -0.3263409   0.4142887  ...  0.05095993  0.09863619
  -0.29647192]
 [ 0.35964742 -0.28200668  0.20845106 ...  0.00353757 -0.04300431
  -0.3329206 ]
 [ 0.18162403 -0.19458245  0.9472722  ...  0.0343077   0.34028333
   0.10039242]]"
2569,182,उल बा फकुदै क्सान,1.0,फक,1.0,फक,1,उल बा फकु क्सान,2,"[1, 2]","['उल', 'बा', 'फकु', 'क्सान']","[[ 0.13210839 -0.15216562  0.4849732  ...  0.10356048 -0.03211297
  -0.24472134]
 [ 0.15033124 -0.39288664  0.36870986 ...  0.00991554  0.09437864
  -0.2524671 ]
 [ 0.17801015 -0.24716458  0.33533162 ... -0.09226736  0.11666932
  -0.27828944]
 ...
 [ 0.19905946 -0.2874853   0.3109123  ... -0.16709378  0.13248415
  -0.19953549]
 [ 0.09258995 -0.22159022  0.3185013  ...  0.01967033  0.05908734
  -0.26550287]
 [ 0.21791738 -0.25012684  0.90067875 ...  0.07682391  0.3318656
   0.01680174]]"
2514,560,माली येस्तो खाते हरु माँ पर्दैन,1.0,"माल,  खाते",1.0,"माल,  खाते",1,माली येस्तो खाते माँ पर्दैन,2,"[1, 2]","['माली', 'येस्तो', 'खाते', 'माँ', 'पर्दैन']","[[ 0.4555474  -0.16737027  0.37881896 ...  0.25352222 -0.13825001
  -0.7644114 ]
 [ 0.22478059 -0.26240662  0.31289744 ... -0.14454168  0.03604242
  -0.12024694]
 [ 0.1981165  -0.30317017  0.97768325 ... -0.21775371 -0.11028203
  -0.23236465]
 ...
 [ 0.11049842 -0.37988988  0.2443575  ... -0.02005308  0.00529754
  -0.31974614]
 [ 0.13472432 -0.3774937   0.4544406  ... -0.02562324  0.03762743
  -0.2857683 ]
 [ 0.12335394 -0.17232427  0.9936187  ...  0.12429356  0.3900541
   0.1989609 ]]"
1811,233,मुजीई खा लारो,1.0,मुजी,1.0,मुजी,1,मुजीई खा लारो,2,"[1, 2]","['मुजीई', 'खा', 'लारो']","[[ 0.36640334 -0.41382712  0.43752623 ...  0.16206886 -0.27785492
  -0.41343665]
 [ 0.1219767  -0.453197    0.6924576  ... -0.03247784 -0.03200062
  -0.27410054]
 [-0.06150016 -0.2970809   0.5414171  ... -0.22328833 -0.04015036
  -0.15852994]
 ...
 [ 0.41181213 -0.4388507   0.1668178  ... -0.29919592  0.03227498
  -0.4376703 ]
 [ 0.17219898 -0.15478593  0.2522098  ... -0.17219849  0.13612196
  -0.31668365]
 [ 0.18479967 -0.23791254  0.9764589  ...  0.01869398  0.30117568
   0.18570782]]"
